XML_ID;NAME;ID;PROP_PET_BIRTHDAY;PROP_PET_CATEGORY;PROP_PET_SEX;PROP_USER_ID;PROP_PET_BREED;PROP_PET_BREED_OTHER;PROP_PET_PHOTO
14509453;Антуанетта;14509453;04.04.2016;10687;10890418;112211;10963162;;/upload/iblock/7c0/7c0136b1cfb28b75fa619cdc02706fd7.jpg
14509453;Антуанетта;14509453;04.04.2016;10687;10890418;112211;10963162;;/upload/iblock/79c/79cabad51680648498bac81858541097.jpg
14509453;Антуанетта;14509453;04.04.2016;10687;10890418;112211;10963162;;/upload/iblock/267/26782b78e0e10e4c42b7aca926ad3c17.jpg
14509453;Антуанетта;14509453;04.04.2016;10687;10890418;112211;10963162;;/upload/iblock/7af/7af8f258bc73037c6d09a79f294c59ce.jpg
14509501;Сеня;14509501;05.07.2016;10687;10890412;3163233;10963303;;/upload/iblock/2e0/2e09fc1ae1ede500741edb7abb1b6eda.jpg
14510361;Олавинлина  Вильда;14510361;16.02.2017;10687;10890418;1959968;10963318;;
14511409;Феликс;14511409;15.09.2012;10672;10890412;156959;11142;Метис;/upload/iblock/085/085d4bb5b7e63eff8c9777b3693514bc.jpg
14517665;София;14517665;25.03.2016;10687;10890418;3163457;10963114;;/upload/iblock/6d3/6d3ec86367372cbe8e3194cba1dc01a1.jpg
14521945;Тайсон;14521945;20.04.2016;10672;10890412;3163521;10962973;;/upload/iblock/2e4/2e4e32c3b84f8501e94895e2fa5ab49c.jpg
14524369;Вася;14524369;13.03.2009;10672;10890412;2506027;10962973;;
14526005;Элли;14526005;;10687;10890418;2148518;0;бивер йорк;
14528085;Марсюша;14528085;26.09.2017;10672;10890418;2752804;10962943;;/upload/iblock/09d/09dea253962773e492cab1df40c14a69.jpg
14529305;Няша;14529305;15.05.2015;10672;10890412;1326675;0;;
14530669;Алиса;14530669;01.01.2015;10672;10890418;3164301;10963009;;
14530917;Остин;14530917;17.07.2006;10687;10890412;179444;10963339;;
14531021;моня ;14531021;19.02.2017;10681;10890418;3164357;;хорек;
14531301;Сара;14531301;28.09.2017;10687;10890418;3123033;10963339;;
14531477;Бусинка;14531477;01.11.2017;10672;10890418;3161853;10962973;;
14532801;Рори;14532801;;10672;10890412;2355413;10963048;;
14535813;Локи;14535813;23.11.2017;10687;10890412;3089165;10963309;;/upload/iblock/970/9706d98c00c0843f2158bc3e5e6aa61a.jpg
14536801;Кекс;14536801;;10672;10890412;3164877;10962973;;
14536841;Мишка;14536841;;10687;10890412;3164877;10963318;;
14536865;Хомка;14536865;;10666;10890412;3164877;10962937;;
14536881;Маха;14536881;;10687;10890418;3164877;0;;
14536905;Рикки;14536905;;10693;10890412;3164877;10963357;;
14536929;Нафаня;14536929;11.10.2017;10672;10890412;3015745;0;Хайленд страйт;/upload/iblock/9cd/9cde3bdc02516b90604b31fbbf94af18.JPG
14537325;Есик;14537325;;10687;;567072;10963237;;/upload/iblock/96b/96b15b5228645ec158f82c0ec903d1fe.jpg
14537617;Лина;14537617;;10672;;567072;10962985;;/upload/iblock/546/546595af094b33c8f3331c19ca10ed31.jpg
14540173;Рокси;14540173;12.12.2016;10672;10890418;1374756;10962973;;
14540301;Рада;14540301;28.12.2017;10687;10890418;1896238;10963336;;
14541621;Модест;14541621;15.10.2017;10672;10890412;2537421;10962973;;
14541673;Лариса;14541673;;10666;10890418;3166145;10962925;;
14548273;Феликс;14548273;;10672;10890412;3167173;10963030;;/upload/iblock/72e/72ecf3a54e14692974d92932b7ab3dd5.jpg
14548273;Феликс;14548273;;10672;10890412;3167173;10963030;;/upload/iblock/9b0/9b03a8fe795c3b990805ede0a9dd10e5.jpg
14548597;Филя;14548597;08.07.2006;10687;10890412;3167173;10963120;;/upload/iblock/df3/df37353f5bd6614311290eb9aa8fc1f0.jpg
14548597;Филя;14548597;08.07.2006;10687;10890412;3167173;10963120;;/upload/iblock/342/342e30406395c3ffb0924fae3fd99e6b.jpg
14549049;Йорик;14549049;23.05.2016;10687;10890412;3167173;10963120;;/upload/iblock/d90/d90ca94e5dd77933c75fe3c98d5c95e5.jpg
14549609;Рада;14549609;17.04.2017;10687;10890418;3167173;10963120;;/upload/iblock/d68/d680ca4174a422906b5ef2e6cb4320bf.jpg
14549857;Умка;14549857;;10666;10890418;3167173;10962922;;/upload/iblock/ee3/ee32c9a10cd69f09ee0c64d479eeed51.jpg
14549989;Цукат;14549989;14.05.2013;10672;10890412;3167377;10963012;;
14553361;Маруся;14553361;11.10.2016;10687;10890418;3138469;10963120;;
14554849;Кеша;14554849;26.02.2017;10693;10890412;3165793;10963357;;/upload/iblock/78e/78e02949e8222052646b3824032d1bda.jpg
14554849;Кеша;14554849;26.02.2017;10693;10890412;3165793;10963357;;/upload/iblock/651/651b02ccbd4f8a898fc268751d8faaf5.jpg
14555001;Мартин;14555001;07.07.2008;10687;10890412;2199074;10963237;;/upload/iblock/918/918db276a58684b661cd6ca6181396e1.jpg
14555001;Мартин;14555001;07.07.2008;10687;10890412;2199074;10963237;;/upload/iblock/84e/84eec7cde14472fa72106dac49f193f2.jpg
14555289;Оливер ;14555289;30.10.2015;10687;10890412;2199074;10963237;;/upload/iblock/7c9/7c99daa0ab256d8d32dd363adac3d91e.jpg
14555593;Нюша;14555593;13.09.2017;10693;10890418;3165793;10963357;;/upload/iblock/31f/31f0b70e5a84fced55658429070bbfe4.jpg
14558245;Офелия;14558245;03.08.2017;10672;10890418;3153861;12924409;;
14558741;Ричард;14558741;05.12.2017;10687;10890412;3121329;10963270;;
14560689;Сэр Ланселап;14560689;11.07.2017;10672;10890412;295979;10963015;;
14560741;Джастис;14560741;11.08.2017;10672;10890412;295979;10962973;;
14560965;Страж;14560965;01.10.2017;10672;10890412;295979;10962973;;
14562817;Лёля-Дочка (Ссатые порточки) -Доня-Маня-Куколь-Непотомуль-Писюська-Непослушка-Жихарка;14562817;20.11.2013;10687;10890418;191613;10963309;;/upload/iblock/3d8/3d8b1eb19c32d53b383477e6a56f7613.jpg
14562941;Босс;14562941;01.04.2012;10687;10890412;3168693;10963288;;/upload/iblock/791/7917579d35c2c1a279cb160a31c0ee86.jpg
14563401;Дендик;14563401;28.07.2010;10687;10890412;3168693;10963309;;/upload/iblock/db9/db9bdb904b30e279218b9cabbbf57221.jpg
14564545;Джонни;14564545;27.04.2008;10687;10890412;364494;11142;Метис;/upload/iblock/dba/dba48c847704d3d29ca1a490f0b3de02.jpg
14566237;Lens Itval Poler ;14566237;27.01.2016;10687;10890412;3169009;10963102;;/upload/iblock/f49/f491a674073251f244db63f5428f6d53.jpg
14567549;Боннита;14567549;15.10.2017;10687;10890418;3169205;10963309;;/upload/iblock/c12/c12910e43e8c35d067e3b517537efaa5.jpg
14567953;Саймон;14567953;20.03.2013;10672;10890412;3169205;10962973;;/upload/iblock/f30/f30f30cfc66e4ee700ce9717260dffb5.jpg
14569057;Цезарь;14569057;06.06.2017;10687;10890412;2148468;10963171;;/upload/iblock/b37/b372e550f7369bc6a4da2938cc8d3dec.jpg
14572049;Шугута;14572049;28.04.2015;10681;10890412;196984;0;Хорёк;/upload/iblock/bbc/bbcec7da5cfe25a34b0235834afa3c62.jpg
14572381;Барон;14572381;29.01.2016;10687;10890412;3169217;10963126;;/upload/iblock/f72/f72a8adf71c1e821c5d3443818ccfe17.jpg
14572457;Али;14572457;21.12.2016;10687;10890412;3169217;10963330;;/upload/iblock/e7a/e7abf536e0845d49365cf09cb987641f.jpg
14575217;Майк;14575217;10.08.2014;10687;10890412;26494;10963282;;/upload/iblock/b0e/b0e6c9b1b46426f82c8ac39e6c5e3916.jpg
14575525;Жужа;14575525;;10666;10890418;26494;10962928;;/upload/iblock/21c/21cf93882e3ab9a387bfce9a5e12e7a9.jpg
14575549;Ася;14575549;;10666;10890418;26494;10962928;;/upload/iblock/23c/23c72cef033eec217ec32e02a92d636b.jpg
14576485;Буч;14576485;15.11.2017;10687;10890412;3170513;10963309;;
14576597;Дюша;14576597;28.06.2017;10693;10890412;3170537;10963357;;
14576613;Кузьмич;14576613;19.07.2017;10681;10890412;2983673;10963087;;
14576625;Тиша;14576625;16.09.2017;10693;10890412;3170537;10963357;;
14578481;Дружок;14578481;19.05.2017;10666;10890412;3169673;10962928;;
14579193;Фокс;14579193;29.08.2017;10672;10890412;2525011;10962973;;/upload/iblock/7ed/7ed50bfb08bb0f651b38cd4a0a05d320.jpg
14579193;Фокс;14579193;29.08.2017;10672;10890412;2525011;10962973;;/upload/iblock/c13/c1301c3b298b02cfead85c6b41a93279.jpg
14579753;Билли;14579753;11.11.2017;10687;10890412;3166881;10963204;;/upload/iblock/c0f/c0fa0ac0d57aefa172ef8642803614ba.jpg
14579869;Багира ;14579869;01.05.2016;10672;10890418;2454337;10963042;;/upload/iblock/d94/d94a92e89746edbffa4d811e7bf68543.jpg
14580001;Тимошка;14580001;10.01.2009;10672;10890412;2454337;10963048;;/upload/iblock/ceb/ceb8a3f132fae90d6e2d3d4596ddf2be.jpg
14580629;Альба;14580629;28.09.2017;10687;10890418;2962025;10963315;;/upload/iblock/b11/b11564333661f8496d6865638a055bbe.jpg
14581133;Мира;14581133;15.11.2016;10672;10890418;3119397;10962961;;/upload/iblock/784/7846d34727d5d879df47b3ff61912453.jpg
14583005;джек;14583005;10.10.2017;10687;10890412;3012013;10963114;;/upload/iblock/62a/62a496d08246e52d1b486b409484dedd.jpg
14585021;Кирюша;14585021;;10693;10890412;3171781;10963357;;
14587581;Джесси;14587581;25.11.2015;10687;10890418;2505953;10963105;;/upload/iblock/87d/87d5837a661a54aac33c2268b891e02b.jpg
14588125;Линда;14588125;25.09.2014;10687;10890418;237276;10963270;;/upload/iblock/cec/cec9c0b0e044a6070b093be03da1eece.jpg
14588481;Николь;14588481;01.12.2014;10672;10890418;237276;11142;б/п;/upload/iblock/db5/db59cc484a6e4c64df2c93ad660eb7e4.jpg
14588605;Стефания;14588605;15.07.2017;10687;10890418;2486861;10963120;;
14589685;У;14589685;;10687;10890412;3172521;10963117;;
14591069;Локи;14591069;02.09.2015;10687;10890412;3172489;10963309;;/upload/iblock/6cc/6cc5ae76106d145e882ac6355c69c34a.jpg
14591397;Тор;14591397;15.08.2016;10672;10890412;3172489;10963036;;/upload/iblock/0e6/0e6696ab6a6bf4fb68c726e0042a5f4e.jpg
14591461;Зевс;14591461;15.09.2017;10672;10890412;3172489;10962973;;/upload/iblock/b60/b60768e03e201ca8243eab0a7a8b51d9.jpg
14593889;Фрося;14593889;;10672;;3172697;10963051;;
14594857;Родион;14594857;01.03.2001;10672;10890412;103004;0;Турецкий ван;/upload/iblock/329/329827bd3b241fbc532d6a402d54bc8e.JPG
14595365;Персик;14595365;;10672;10890412;3172733;10962994;;/upload/iblock/0a7/0a7e7d8ecca71f8924af81930fd924e7.jpg
14599009;Янис;14599009;20.07.2017;10687;10890412;476339;10963120;;
14599881;Рики и Стив;14599881;;10666;10890412;3109237;10962937;;/upload/iblock/f73/f738ed66e7bf4ecda52a2fb3cd4378cf.jpg
14600461;Брукс;14600461;12.09.2015;10672;10890412;3172861;10963039;;/upload/iblock/93c/93c581ca5b09d1f9e56b3fecfd6fa8af.jpg
14600981;Баффи;14600981;;10687;10890412;2469875;10963105;;
14606937;Тайсон;14606937;25.07.2015;10672;10890412;216479;10963048;;/upload/iblock/ee8/ee8f1b1d4768bceb550909e53e3bdd88.jpg
14607105;Шерлок;14607105;01.04.2013;10672;10890412;2259335;10962961;;
14607905;Ральф;14607905;26.06.2014;10687;10890412;2778826;10963120;;/upload/iblock/299/2999ddaceea93c9f2ac2c183ad1cba25.jpg
14607993;Рауль;14607993;22.04.2006;10687;10890412;2778826;10963120;;/upload/iblock/0f7/0f702e98c1e9428c42e52cb10793db37.jpg
14609909;Ричи;14609909;17.03.2015;10687;10890412;2659869;10963282;;/upload/iblock/043/043b03cb25690aa0884319ec33f5cf80.jpg
14610489;Босс;14610489;20.10.2017;10672;10890412;2778826;10962943;;/upload/iblock/c11/c116a9b5f5fa24e751109125329f6574.jpg
14611217;Ершик;14611217;27.07.2012;10672;10890412;3173285;0;;/upload/iblock/fcc/fcc49d7623e1ab4699dcbbe3a1c1c8d1.jpg
14611221;Ершик;14611221;27.07.2012;10672;10890412;3173285;0;;/upload/iblock/77e/77eb01c10a0d6ff4d62d05b555fb93c8.jpg
14611313;Сапфира;14611313;19.11.2017;10672;10890418;3173077;10962943;;
14611317;Варежка;14611317;26.11.2015;10666;10890418;3173077;10962940;;
14611709;Мурчаль;14611709;01.02.2017;10672;10890412;3173337;10962973;;/upload/iblock/9d0/9d06847a753ec0d65aa5974937329872.jpg
14611709;Мурчаль;14611709;01.02.2017;10672;10890412;3173337;10962973;;/upload/iblock/18b/18bc6b39186d9c79826205695712428e.jpg
14611709;Мурчаль;14611709;01.02.2017;10672;10890412;3173337;10962973;;/upload/iblock/8aa/8aacadb1715c7baee03a298416a2b2eb.jpg
14611745;Груша;14611745;01.08.2017;10681;10890418;3173337;;Хорёк;/upload/iblock/caa/caa447e2f7e9ebeabbe3ef47e0681b93.jpg
14611745;Груша;14611745;01.08.2017;10681;10890418;3173337;;Хорёк;/upload/iblock/ff5/ff509c6a95565b4cd53e759216d2dd40.jpg
14612389;Шуша;14612389;20.05.2017;10666;10890412;2378995;10962940;;/upload/iblock/4b6/4b6d32e4c024db618906c7cba236b904.jpg
14612389;Шуша;14612389;20.05.2017;10666;10890412;2378995;10962940;;/upload/iblock/645/6457d87187987e0115cac1d0ff231173.jpg
14613853;Дыма;14613853;20.06.2012;10672;10890418;212672;10962985;;
14615881;Клер;14615881;;10693;10890412;2520669;10963357;;/upload/iblock/b88/b8804319e509c7c63b18e16aa8808b12.jpg
14616113;Джек;14616113;22.01.2015;10687;10890412;2947553;10963171;;/upload/iblock/cef/cef3008f10cf4eb1a3d2876d0e5e3f83.jpg
14616113;Джек;14616113;22.01.2015;10687;10890412;2947553;10963171;;/upload/iblock/161/16103c273d3c58bbf46d959b35d9c721.jpg
14618953;Орех;14618953;05.06.2016;10687;10890412;1981512;10963282;;/upload/iblock/a31/a316cec622af8daeedb03d936b56be72.jpg
14619197;Сократ;14619197;;10672;10890412;380832;10962970;;/upload/iblock/f54/f54c58a1d1f8d1b8a32d8e1ee498987f.jpg
14626245;Топаз;14626245;20.11.2017;10687;10890412;3175117;10963288;;
14627177;Бутч;14627177;19.03.2013;10687;10890412;3176741;10963303;;
14628309;Эши;14628309;;10687;10890412;177504;10963309;;/upload/iblock/cc7/cc71eb60ec3cec7e0a56ddc11c7c346e.jpg
14629281;Дымка;14629281;;10672;10890418;2979317;0;;
14629337;Маркиз;14629337;12.04.2017;10672;10890412;1808752;10962973;;
14629453;матильда;14629453;22.03.2017;10672;10890418;2043239;10963048;;/upload/iblock/d07/d07dfbe760ca601e31c1bfa03fc123bc.jpg
14629633;Кэрри;14629633;;10687;10890418;3177277;10963222;;
14630237;Тоша ;14630237;10.05.2016;10687;10890412;578653;11142;вест-хайленд вайт терьер ;/upload/iblock/f52/f52ab41f0d15235939f4390f1f107a1c.jpg
14630357;Бусинка ;14630357;01.03.2012;10672;10890418;578653;10962943;;/upload/iblock/93b/93b6c89495f21a0dc769da38d033f914.jpg
14631841;Маня;14631841;;10672;10890418;3177721;0;;
14631853;Абрай;14631853;;10687;10890412;3177721;10963333;;
14633237;Саныч ;14633237;13.04.2017;10672;10890412;3178165;10962973;;/upload/iblock/5af/5af5def715e3aa88cb7f1a713adacb09.jpg
14633741;Гоша;14633741;14.07.2017;10687;10890412;2571887;11142;Кавалер кинг чарльз спаниель;/upload/iblock/cec/cece9aa252c90363ecc70b2b47394671.jpg
14633901;Бонифаций;14633901;17.11.2007;10672;10890412;2571887;10962943;;/upload/iblock/dd1/dd196e8d6a5c5b2cd85d52041651c8ea.jpg
14635357;Алиса;14635357;01.10.2017;10672;10890418;2643247;10962973;;/upload/iblock/061/061f6c369d9493d907792486287a6a39.jpg
14635357;Алиса;14635357;01.10.2017;10672;10890418;2643247;10962973;;/upload/iblock/cca/cca586b9f88960d20dc32f218b02f8b1.jpg
14638021;Ева;14638021;02.11.2015;10672;10890418;253587;10962943;;/upload/iblock/3f6/3f6937b0442b6a1620f2316f6b7e37ec.jpg
14638217;Матисс;14638217;07.08.2009;10672;10890412;40880;10963018;;
14638285;Мартын;14638285;05.01.2011;10672;10890412;243610;10962961;;
14639069;Тася;14639069;20.05.2011;10687;10890418;3179261;10963114;;
14639625;Ронни;14639625;18.09.2017;10687;10890412;3098965;10963288;;/upload/iblock/a4a/a4a3759f6e712f09e99bc08df4e3efcf.jpg
14639625;Ронни;14639625;18.09.2017;10687;10890412;3098965;10963288;;/upload/iblock/4a7/4a7e7ba9837c71ef1812d9d5a8ed2d5a.jpg
14639625;Ронни;14639625;18.09.2017;10687;10890412;3098965;10963288;;/upload/iblock/a34/a349dbe834832199321127ca0a09ffb5.jpg
14640213;Нафаня;14640213;20.04.2016;10687;10890418;1148765;10963303;;/upload/iblock/1de/1dea3129d82d9e374050d0858509c7f5.jpg
14643329;Макс;14643329;18.03.2009;10672;10890412;3180469;10962973;;
14643377;кузя;14643377;07.05.2017;10672;10890418;2129912;10962973;;
14643541;Гоша;14643541;;10693;10890412;230213;10963357;;/upload/iblock/4f4/4f43c11a5d96b254dd2f415033e77b63.JPG
14644241;Муся;14644241;18.08.2017;10672;10890418;1528266;10962973;;
14644305;Вася;14644305;;10672;10890418;1528266;10962973;;
14646269;Семен;14646269;28.07.2017;10672;10890412;2356161;10963048;;/upload/iblock/27f/27fdec2ac69a732733b77b188ff49519.JPG
14647905;эмельен;14647905;17.03.2017;10672;10890412;3130693;10962943;;/upload/iblock/e17/e17fa6c5bf0a2cd8649227a2fbf89ec9.jpg
14647929;Микки ;14647929;15.06.2016;10672;;2651555;10962973;;/upload/iblock/fa4/fa4561c504916b68bfa130c03339c038.jpg
14647929;Микки ;14647929;15.06.2016;10672;;2651555;10962973;;/upload/iblock/0f0/0f0576fc34dcc98e5c0f2a3e379c5a62.jpg
14647929;Микки ;14647929;15.06.2016;10672;;2651555;10962973;;/upload/iblock/ecf/ecfbe8015f4c78a38f52a19dae61b8c4.jpg
14649197;Алиса;14649197;15.04.2017;10672;10890418;2576859;10963048;;
14650993;Хельс;14650993;18.11.2017;10687;10890412;3181933;10963120;;
14651037;Глафира;14651037;;10672;10890418;3181933;0;;
14651269;Коша ;14651269;01.04.2017;10672;10890418;2367657;10962973;;/upload/iblock/88e/88e4010f96391fb38fcda488701f7042.jpg
14651477;Микки ;14651477;15.07.2014;10687;10890412;60376;10963246;;/upload/iblock/b49/b4933fd9be7f0cb72716e8c74e99e7e1.jpg
14651721;Доминика;14651721;26.05.2015;10672;10890418;60376;10962985;;/upload/iblock/821/821f1055fc3245b084ec1a49d93ab54e.jpg
14652833;Демон;14652833;03.02.2017;10687;10890412;211878;10963270;;/upload/iblock/838/838241d9d090e47849a08066fd94f9d1.jpg
14653305;Спиннер;14653305;05.11.2017;10687;10890412;141541;10963114;;/upload/iblock/e7d/e7d60cfb3c08c1107939ec12f6f91179.jpg
14653305;Спиннер;14653305;05.11.2017;10687;10890412;141541;10963114;;/upload/iblock/65c/65c85d774847aa8a3dfc2d74d9594d1a.jpg
14653533;Бося;14653533;13.08.2011;10687;10890412;141541;10963120;;/upload/iblock/2ce/2ce463ed6da7ce547aa5f05dfaccd94f.jpg
14654013; Монти;14654013;17.01.2009;10672;10890412;141541;10962985;;/upload/iblock/f40/f40b45829ea6f736bbfde8403a39fdda.jpg
14654717;Торнадо;14654717;19.01.2018;10687;10890412;3182897;10963150;;/upload/iblock/9e7/9e75bfd923e3ad851e1ae134739e8ec4.jpg
14655473;Сонита;14655473;05.10.2012;10687;10890418;3180837;10963120;;/upload/iblock/3cd/3cda5cea9c6fc980fe3aeea5b1cbcd02.jpg
14655473;Сонита;14655473;05.10.2012;10687;10890418;3180837;10963120;;/upload/iblock/da2/da20e7965d4c6c7db79ee8eb5d5bda01.jpg
14661465;Зина;14661465;20.10.2010;10672;10890418;1425402;10963051;;/upload/iblock/06c/06cac98670bcc9bd8f67761b379f8051.jpg
14661525;Дуся;14661525;01.12.2006;10693;10890418;82907;10963357;;
14661545;Мура;14661545;12.03.2009;10672;10890418;1425402;10963051;;/upload/iblock/e7a/e7a5a07286d28bda8f0513b8b021f0ce.jpg
14661549;Стефания;14661549;12.10.2017;10672;10890418;82907;10963015;;
14662209;Эффи;14662209;22.04.2014;10687;10890418;1425402;10963111;;/upload/iblock/bbe/bbea3d3de41103d8345e7002b48c4c0f.jpg
14662209;Эффи;14662209;22.04.2014;10687;10890418;1425402;10963111;;/upload/iblock/12c/12cf86f348bc3b970675b36d3dd4bb3a.jpg
14662209;Эффи;14662209;22.04.2014;10687;10890418;1425402;10963111;;/upload/iblock/864/86455d8f96ab60ed22ffee30b62a06b9.jpg
14662325;Шамиль;14662325;11.09.2015;10672;10890412;1425402;10963048;;/upload/iblock/10b/10bcf62dcf9e37e195e5ad09d6e08853.jpg
14662353;Бонни;14662353;20.09.2017;10687;10890418;3183133;10963303;;/upload/iblock/b14/b14874b337670a97da13fe9c4c1c7160.jpg
14662353;Бонни;14662353;20.09.2017;10687;10890418;3183133;10963303;;/upload/iblock/407/407004ab3a8d592dd7fe934328c0ec59.jpg
14662869;Пасан;14662869;29.04.2016;10666;10890412;1425402;10962937;;/upload/iblock/1d1/1d10ab27a5d0aa2ee704ac84c95d4e51.jpg
